Start Time, Fri Nov 08 2024 12:57:52 GMT-0600 (Central Standard Time)
Energy calibration,  Offset: 0.5227000117, Slope: 0.4595000148, Quadratic: 0
Live Time (s), 457.88
Real Time (s), 476.83
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
747, 343.76921106730003, 247
748, 344.2287110821, 206
749, 344.68821109690003, 197
750, 345.1477111117, 213
751, 345.60721112650003, 234
752, 346.0667111413, 245
753, 346.52621115610003, 242
754, 346.9857111709, 234
755, 347.44521118570003, 225
756, 347.9047112005, 243
757, 348.36421121530003, 209
758, 348.8237112301, 233
759, 349.28321124490003, 227
760, 349.7427112597, 240
761, 350.20221127450003, 227
762, 350.6617112893, 239
763, 351.12121130410003, 242
764, 351.5807113189, 237
765, 352.04021133370003, 225
766, 352.4997113485, 251
767, 352.9592113633, 231
768, 353.4187113781, 246
769, 353.8782113929, 219
770, 354.33771140770006, 254
771, 354.7972114225, 213
772, 355.25671143730005, 223
773, 355.7162114521, 229
774, 356.17571146690005, 243
775, 356.6352114817, 232
776, 357.09471149650005, 229
777, 357.5542115113, 232
778, 358.01371152610005, 211
779, 358.4732115409, 216
780, 358.93271155570005, 220
781, 359.3922115705, 245
782, 359.85171158530005, 232
783, 360.3112116001, 252
784, 360.77071161490005, 234
785, 361.2302116297, 226
786, 361.68971164450005, 201
787, 362.1492116593, 240
788, 362.60871167410005, 246
789, 363.0682116889, 223
790, 363.52771170370005, 203
791, 363.9872117185, 219
792, 364.44671173330005, 234
793, 364.9062117481, 224
794, 365.36571176290005, 233
795, 365.8252117777, 211
796, 366.28471179250005, 239
797, 366.7442118073, 242
798, 367.20371182210005, 246
799, 367.6632118369, 243
800, 368.12271185170005, 219
801, 368.5822118665, 248
802, 369.04171188130005, 226
803, 369.5012118961, 251
804, 369.96071191090005, 225
805, 370.4202119257, 217
806, 370.87971194050004, 221
807, 371.3392119553, 219
808, 371.79871197010004, 231
809, 372.2582119849, 242
810, 372.71771199970004, 201
811, 373.1772120145, 225
812, 373.63671202930004, 244
813, 374.0962120441, 245
814, 374.55571205890004, 239
815, 375.0152120737, 210
816, 375.47471208850004, 225
817, 375.9342121033, 207
818, 376.39371211810004, 237
819, 376.8532121329, 250
820, 377.31271214770004, 233
821, 377.7722121625, 225
822, 378.23171217730004, 246
823, 378.6912121921, 261
824, 379.15071220690004, 227
825, 379.6102122217, 235
826, 380.06971223650004, 209
827, 380.5292122513, 242
828, 380.98871226610004, 214
829, 381.4482122809, 229
830, 381.90771229570004, 242
831, 382.3672123105, 231
832, 382.82671232530004, 224
833, 383.2862123401, 211
834, 383.74571235490004, 220
835, 384.2052123697, 231
836, 384.66471238450004, 215
837, 385.1242123993, 236
838, 385.58371241410003, 242
839, 386.0432124289, 218
840, 386.50271244370003, 235
841, 386.9622124585, 235
842, 387.42171247330003, 215
843, 387.8812124881, 252
844, 388.34071250290003, 241
845, 388.8002125177, 235
846, 389.25971253250003, 269
847, 389.7192125473, 226
848, 390.17871256210003, 211
849, 390.6382125769, 257
850, 391.09771259170003, 228
851, 391.5572126065, 255
852, 392.01671262130003, 235
853, 392.4762126361, 258
854, 392.93571265090003, 203
855, 393.39521266570006, 235
856, 393.85471268050003, 242
857, 394.31421269530006, 226
858, 394.7737127101, 254
859, 395.23321272490006, 259
860, 395.6927127397, 247
861, 396.15221275450006, 238
862, 396.6117127693, 198
863, 397.07121278410006, 210
864, 397.5307127989, 244
865, 397.99021281370005, 217
866, 398.4497128285, 238
867, 398.90921284330005, 212
868, 399.3687128581, 229
869, 399.82821287290005, 225
870, 400.2877128877, 255
871, 400.74721290250005, 256
872, 401.2067129173, 252
873, 401.66621293210005, 216
874, 402.1257129469, 215
875, 402.58521296170005, 227
876, 403.0447129765, 233
877, 403.50421299130005, 231
878, 403.9637130061, 245
879, 404.42321302090005, 253
880, 404.8827130357, 225
881, 405.34221305050005, 222
882, 405.8017130653, 249
883, 406.26121308010005, 227
884, 406.7207130949, 223
885, 407.18021310970005, 259
886, 407.6397131245, 210
887, 408.09921313930005, 234
888, 408.5587131541, 245
889, 409.01821316890005, 216
890, 409.4777131837, 211
891, 409.93721319850005, 234
892, 410.3967132133, 256
893, 410.85621322810005, 211
894, 411.3157132429, 239
895, 411.77521325770005, 259
896, 412.2347132725, 234
897, 412.69421328730004, 224
898, 413.1537133021, 234
899, 413.61321331690004, 193
900, 414.0727133317, 259
901, 414.53221334650004, 218
902, 414.9917133613, 235
903, 415.45121337610004, 232
904, 415.9107133909, 218
905, 416.37021340570004, 223
906, 416.8297134205, 242
907, 417.28921343530004, 230
908, 417.7487134501, 238
909, 418.20821346490004, 212
910, 418.6677134797, 246
911, 419.12721349450004, 226
912, 419.5867135093, 230
913, 420.04621352410004, 217
914, 420.5057135389, 219
915, 420.96521355370004, 232
916, 421.4247135685, 217
917, 421.88421358330004, 246
918, 422.3437135981, 226
919, 422.80321361290004, 226
920, 423.2627136277, 252
921, 423.72221364250004, 239
922, 424.1817136573, 232
923, 424.64121367210004, 233
924, 425.1007136869, 219
925, 425.56021370170004, 224
926, 426.0197137165, 239
927, 426.47921373130004, 234
928, 426.9387137461, 206
929, 427.39821376090003, 237
930, 427.8577137757, 225
931, 428.31721379050003, 233
932, 428.7767138053, 242
933, 429.23621382010003, 276
934, 429.6957138349, 243
935, 430.15521384970003, 248
936, 430.6147138645, 266
